,Unnamed: 0,time,height,speed,battery,temperature,phase
85,85,85.0,102.43486240392792,14.18333367434666,93.58172967268864,37.21797807702471,cruise
86,86,86.0,97.6529882989864,12.203780680402298,93.06547021960615,31.51479992319696,cruise
87,87,87.0,100.06247059363844,11.912749594955836,92.79904487637089,32.283904361954505,cruise
88,88,88.0,102.40373329452954,16.306489766562454,92.63828071078572,35.462239976446604,cruise
89,89,89.0,102.23265588014972,14.446599819828574,93.1067827643277,37.90822937224462,cruise
90,90,90.0,103.32692554486393,13.807822200687667,92.89034477936424,38.714480904469546,cruise
91,91,91.0,99.50757257745288,15.017011253446308,93.0274147157638,33.00481483891513,cruise
92,92,92.0,97.88350843977923,16.589864505831255,92.69856953919322,37.81213090075895,cruise
93,93,93.0,99.601408945468,15.360727886052796,92.96193452772629,32.64757311958877,cruise
94,94,94.0,91.56332783020986,13.687890126718065,92.51976873895131,40.4786280407204,cruise
95,95,95.0,92.76443763788455,17.4525859112979,92.78473675045824,31.59868692374081,cruise
96,96,96.0,93.386501938228,18.158371005963264,92.74772369749564,38.9854364323752,cruise
97,97,97.0,95.0137658619926,15.989113310645706,91.82996891711984,33.03054167954383,cruise
98,98,98.0,101.9988711336172,16.94732702268818,91.24808012871678,41.0397393643838,cruise
99,99,99.0,95.4726047231997,17.483919993627623,92.84381850007937,36.773962186557455,cruise
100,100,100.0,98.10918722980306,17.26019863280903,92.12032135734812,31.951950411775336,cruise
101,101,101.0,106.49614148893032,16.22819835422525,91.05466896416384,33.43328456137248,cruise
102,102,102.0,98.21868014469288,16.196694094149766,91.47492208322248,37.34354361567122,cruise
103,103,103.0,103.68757784233544,16.039321146693005,92.13768889793668,38.15793325284668,cruise
104,104,104.0,95.33191159995062,12.805324650905913,91.53183325610524,34.78785322482661,cruise
105,105,105.0,98.97281221066186,16.40144631371917,91.33556088193204,35.1339748428904,cruise
106,106,106.0,95.24988972544708,12.288372057746892,92.211952441668,37.2750590979322,cruise
107,107,107.0,98.3048346204972,13.41080108974989,90.90778785823952,35.39539528103246,cruise
108,108,108.0,104.20154068728698,17.607130135616174,90.95227467247392,31.119485421984876,cruise
109,109,109.0,91.36339788403824,16.680440325388396,91.3769645087954,32.561077926079456,cruise
110,110,110.0,102.17211821772928,17.974796579371727,91.38641865721812,35.705359829455,cruise
111,111,111.0,101.1886780116614,14.456651232625417,91.35928262828148,38.64644724949308,cruise
112,112,112.0,97.02925022151602,12.695502317446463,91.48665005331551,39.84794727248615,cruise
113,113,113.0,92.76971072805772,14.519125605859314,91.05024026129172,37.33858826231435,cruise
114,114,114.0,100.36064753856937,15.20406259448115,91.11556284034008,35.86187228310909,cruise
115,115,115.0,97.352536454681,15.15797743268002,90.66118616113326,37.24644165794743,cruise
116,116,116.0,101.16338105677352,17.267360957513404,90.74205986232909,32.999747449379434,cruise
117,117,117.0,100.1092607276172,14.27745914999311,90.68439772065746,34.54030711922536,cruise
118,118,118.0,108.00889445660458,15.704068943605847,90.65809961846008,32.52760783598157,cruise
119,119,119.0,98.80322186263489,13.022745701130788,90.85674037426186,31.253772167876864,cruise
120,120,120.0,94.88251253689069,15.900634556087626,90.6679632313628,36.00064703490862,cruise
121,121,121.0,100.89637817478156,15.006217100371272,90.3324188117604,35.55653991975423,cruise
122,122,122.0,101.09998341985884,13.500373323430964,89.82566723775972,37.06295745352704,cruise
123,123,123.0,106.7959378762022,14.528341275650297,90.18398577918153,36.63833549267734,cruise
124,124,124.0,104.17555622957288,14.631648506969556,90.0560611776222,35.727932813971584,cruise
125,125,125.0,101.78435529574756,14.459689741325809,90.0865807798966,36.66984999703266,cruise
126,126,126.0,107.3165144560978,18.54268248453537,91.01317256348013,34.87195071131757,cruise
127,127,127.0,94.05618472838574,14.80310799538424,89.56794344055922,36.2386741856672,cruise
128,128,128.0,96.80124233625126,14.512207779645324,89.96089425931244,32.821566791940924,cruise
129,129,129.0,95.36712029297236,10.805098084779717,90.20390070329182,36.10911777691739,cruise
130,130,130.0,98.05095098422116,13.211585296041044,89.63859054663928,37.00525305585803,cruise
131,131,131.0,93.11656926221846,14.473853151087294,90.6784320690956,32.99095571578339,cruise
132,132,132.0,103.17575473407202,13.628294647646715,89.24040978356369,35.15549629697854,cruise
133,133,133.0,98.88888651450614,17.763415186755594,89.51139396050938,33.12919247111192,cruise
134,134,134.0,92.64596852748672,14.670124449207565,88.86986639682279,33.420479910451654,cruise
135,135,135.0,94.92210459396227,17.576888498636507,89.01342682161754,31.62521193469353,cruise
136,136,136.0,101.56756923725098,15.123409268100737,89.23357606430744,38.79732477549967,cruise
137,137,137.0,104.1906328394719,15.074455672843154,89.4521810601829,38.19705552416014,cruise
138,138,138.0,109.98365445845891,14.822407104574998,89.10849636596075,36.61230156268201,cruise
139,139,139.0,114.56931233003664,15.007592503242918,89.49842629353624,40.916587855831445,high_altitude
140,140,140.0,102.07204716638,18.43759000609972,88.74130613349246,34.432262910294824,cruise
141,141,141.0,95.05230939984068,10.360778546497563,88.54262444378921,44.0952872453319,cruise
142,142,142.0,89.33976859634345,10.996908511122642,89.98062118226832,34.31741175391034,cruise
143,143,143.0,101.3385573117192,13.913658337887773,88.74566737326957,35.765580055268046,cruise
144,144,144.0,95.93529452344836,15.029055763875135,88.1087276954792,33.806666258179376,cruise
145,145,145.0,97.92321369910158,16.380208849528024,88.04125650726436,36.11697668018091,cruise
146,146,146.0,96.93951600470096,15.94617439605495,87.83696835104264,37.506844783658735,cruise
147,147,147.0,99.29604556791809,14.23150817423886,88.69651290615663,34.65825082084075,cruise
148,148,148.0,105.32990115393822,17.038087386483525,87.96595950170153,40.33015954135286,cruise
149,149,149.0,100.78524283722672,17.060390806305463,88.13174930589632,35.71744785390038,cruise
150,150,150.0,99.20682581480656,15.368115662543133,87.95623365076885,35.8114561583306,cruise
151,151,151.0,94.82173123587094,16.925315144973684,88.27365411187839,32.27300691645885,cruise
152,152,152.0,91.6265852764782,15.545290526864257,87.40445578138582,36.25549722365116,cruise
153,153,153.0,97.56846045463334,13.877033946434231,87.20996160467624,34.597918337571905,cruise
154,154,154.0,99.7310872459084,16.39563367800001,87.77981632125847,33.17528081198814,cruise
155,155,155.0,108.8396495678994,15.221226245157355,87.88806722993755,32.670576775554906,cruise
156,156,156.0,100.65137260736444,15.002679693508972,87.67377366405633,43.01529013927006,cruise
157,157,157.0,104.91369755511528,17.94590714437915,87.02270056287877,34.20956824946289,cruise
158,158,158.0,97.50352200730424,10.098255742919829,87.68608976839305,30.6290437376562,cruise
159,159,159.0,94.07528116791488,12.16463165968086,86.89533680371946,32.90533562080228,cruise
160,160,160.0,95.17441618883814,12.62585914725126,86.926417864794,34.84529648157136,cruise
161,161,161.0,96.37386967732124,14.273478704862388,86.63513034474612,36.640001097849456,cruise
162,162,162.0,110.64234866217582,14.49078366046794,87.67760620135304,36.66438956517594,high_altitude
163,163,163.0,95.89306660387808,11.985348704453903,87.26365771746063,37.02984365532958,cruise
164,164,164.0,104.19244601868172,13.029683935378348,87.16936355470631,33.06541908008801,cruise
165,165,165.0,95.48536410956488,13.27831664295286,87.41039249735802,36.021321330504634,cruise
166,166,166.0,104.65786506437122,19.914848184151783,88.11303133082608,32.37182160766827,cruise
167,167,167.0,101.92475483052932,18.603483895494293,85.77201357467155,33.14107105095796,cruise
168,168,168.0,99.21681051170955,14.176501164630702,86.177358256108,32.24687307649922,cruise
169,169,169.0,99.79618736932284,14.2728334193864,86.1583789243792,31.434833436205192,cruise
170,170,170.0,96.72606152285304,12.70159200562341,85.96097657519505,38.19262846657403,cruise
171,171,171.0,102.2303610074104,11.183739173549466,85.76751468250445,37.06583510293666,cruise
172,172,172.0,97.7250825982961,14.766239627182951,86.07639969419854,37.92999610993439,cruise
173,173,173.0,93.87197118116376,13.004296033511949,85.53784428850145,35.11793919807289,cruise
174,174,174.0,93.6103121284019,14.83029893667598,86.23358724983478,37.33042309659544,cruise
175,175,175.0,100.8629395886106,11.799588301913046,86.01183514670029,29.716131786072367,cruise
176,176,176.0,107.89545628205218,13.476051083379485,86.14642023828773,37.58926255413606,cruise
177,177,177.0,100.7999580678672,15.297254190605662,86.07969005164496,35.53135949001509,cruise
178,178,178.0,99.4068083694506,15.732419195567877,86.04724917245909,36.8813288004475,cruise
179,179,179.0,101.42913069801271,15.83494391748403,85.47896119725372,36.14006989714584,cruise
180,180,180.0,106.53000870853413,12.359022031685925,86.64615728690242,32.03883453638934,cruise
181,181,181.0,101.09691250681928,16.70937146027112,85.62272106374655,30.50588067382686,cruise
182,182,182.0,97.94536384583132,13.3995766067963,84.49418304911303,32.86383750145111,cruise
183,183,183.0,105.53144355029944,16.265715829214614,84.84415747246224,36.694751843818736,cruise
184,184,184.0,102.14378219230808,14.978722646763616,84.39501377075136,37.070274245526186,cruise
185,185,185.0,107.67877995997996,12.247225001844104,85.19385249976085,30.89617316785441,cruise
186,186,186.0,100.91617218610952,14.367604590837624,85.04420249307844,32.05670189759535,cruise
187,187,187.0,93.8776548413975,15.730727484127534,84.7908121760753,32.83029294217748,cruise
188,188,188.0,93.15920400377168,16.225930760949197,85.9504080011452,33.928084819199555,cruise
189,189,189.0,108.25463966115623,14.718024205111163,85.13935630190332,30.913847507442043,cruise
190,190,190.0,108.61832860391648,18.063557781202107,85.14783396550796,30.733844701579603,cruise
191,191,191.0,99.102403933587,17.01502154197312,84.23916796073365,32.53449411077734,cruise
192,192,192.0,98.08406339432004,14.486691767200494,84.12505217895912,35.258761508675015,cruise
193,193,193.0,107.307221461211,16.50024362427389,84.56294729409302,31.45821698073953,cruise
194,194,194.0,94.46477158978256,18.86758697037637,84.55096803429058,34.6525894700847,cruise
195,195,195.0,95.52636490522087,18.92096920156605,83.45622860082716,38.175658448425445,cruise
196,196,196.0,103.21663397344524,12.544000238355006,84.21415079287954,31.09466078775947,cruise
197,197,197.0,98.02697438570203,13.1469337776857,84.23126026566098,34.380662724768385,cruise
198,198,198.0,99.97439066639964,17.9698375734677,84.03656956125859,38.07427020125232,cruise
199,199,199.0,99.18278550737745,12.883437898324726,83.65736885789073,33.74519482890857,cruise
200,200,200.0,101.68787274399467,12.354917733416642,83.71421639302342,33.27899092742474,cruise
201,201,201.0,107.03740930656858,14.027611738601909,83.81547430711751,38.490487442919424,cruise
202,202,202.0,100.45292453450872,15.84045341894917,83.86922383562886,34.08139376308536,cruise
203,203,203.0,103.21969396638428,14.795206586777809,84.04613953501904,38.313485075616704,cruise
204,204,204.0,89.74913949484488,13.698872759188816,84.2040917661391,36.2868961733816,cruise
205,205,205.0,99.75640799034942,13.651575076550982,83.43640972181997,33.97146604127049,cruise
206,206,206.0,95.78384864853564,13.575325871174584,83.27542540544583,36.43907159179259,cruise
207,207,207.0,93.90593469788186,13.240980742682115,83.64225126019058,35.961348541538115,cruise
208,208,208.0,95.60923816535625,19.563265754552123,83.64876580154878,38.06264846300742,cruise
209,209,209.0,98.32938279649592,15.59502214237111,83.04616304663382,33.35496338640495,cruise
210,210,210.0,104.57951271178008,16.773518108809476,83.57837992166627,35.12361820034486,cruise
211,211,211.0,93.3680364113022,14.021845063762152,83.5928957736811,34.81545296118609,cruise
212,212,212.0,100.15315746297208,14.628086645627905,83.66886625585236,37.11244442491935,cruise
213,213,213.0,97.5791528333321,13.57289203725929,83.83210339630286,31.924462416667478,cruise
214,214,214.0,98.3616345281902,9.696583330161596,82.42965479353315,38.050931144713566,cruise
215,215,215.0,105.01378912652302,12.243981446304268,82.78973188744905,36.39898631651125,cruise
216,216,216.0,102.69057718501963,11.378762640039213,82.70834155101204,31.04922477910116,cruise
217,217,217.0,106.68699053721372,10.500432444096784,82.57358583835638,38.6247884764415,cruise
218,218,218.0,99.2274716037505,12.609282051403795,82.21791108273749,41.7022792423932,cruise
219,219,219.0,96.52028694164648,17.649911358763262,81.71968146084693,38.00550190864822,cruise
220,220,220.0,98.8807059155975,14.911127664591293,82.42872210539689,39.28095430167941,cruise
221,221,221.0,101.21248395635612,17.581127524642348,81.91812447252835,35.25611414480777,cruise
222,222,222.0,100.88286679226856,15.82196515380175,82.26521896259604,30.01548524078447,cruise
223,223,223.0,94.57805963883315,16.56511765143032,81.74512037129273,29.467638646497427,cruise
224,224,224.0,100.45244890813936,13.19820600939085,81.5122328891399,35.76524613160328,cruise
225,225,225.0,101.14114165069452,16.04790190838534,82.09913116217044,33.22406357681006,cruise
226,226,226.0,112.5873701876696,16.45742846814869,81.97736266530515,32.25627116501795,high_altitude
227,227,227.0,109.38422305640836,13.846705415532616,82.1114628074823,34.81175994809397,cruise
228,228,228.0,95.7337832472059,16.11908074123233,82.83467362495055,36.846755863583866,cruise
229,229,229.0,98.56308319225413,16.132375517149665,81.80030642726709,30.64172735971356,cruise
230,230,230.0,92.68278999081498,13.900894757739836,81.82412246511365,33.653367139158846,cruise
231,231,231.0,97.04646493018257,12.75446313545801,80.96272083706785,39.52961204936095,cruise
232,232,232.0,101.5780250179517,12.631743336203456,80.77796770115324,31.77413485933588,cruise
233,233,233.0,106.02926810444116,15.173011083842924,82.13275606472801,37.60928356149487,cruise
234,234,234.0,96.35458081128196,15.65401973757863,80.79952137129462,33.54580771535302,cruise
235,235,235.0,96.72926779966102,13.414948339084171,80.65920914544687,36.63738127954986,cruise
236,236,236.0,89.26355485130672,15.053170682652198,81.08155164049283,38.2919825216086,cruise
237,237,237.0,99.18667039727546,16.14107407227697,80.97592481433233,37.22384530095506,cruise
238,238,238.0,94.68792794070218,16.236381429330603,80.4896876877193,37.72747880664163,cruise
239,239,239.0,97.35280286316964,18.103760240244977,80.70837425150432,31.54521939977613,cruise
240,240,240.0,95.61569610916206,17.553961664396088,81.39546863960584,38.3409791202239,cruise
241,241,241.0,99.5286872287372,12.997417134486913,80.29770389628482,32.44192065609554,cruise
242,242,242.0,91.21135804321683,18.367172419076045,79.92378437843755,35.778625296714615,cruise
243,243,243.0,92.66477377304504,13.938046990888571,81.01183735099045,35.77473856099168,cruise
244,244,244.0,110.64623556014148,17.089745624908854,80.70660891642949,36.455367676608745,high_altitude
245,245,245.0,93.56288709362984,15.135973252102175,80.07012107005606,36.01087002818057,cruise
246,246,246.0,94.5160721077268,14.175701243086063,79.50921679223684,32.46857006442583,cruise
247,247,247.0,109.18456764160658,11.384606280450134,79.84790854200095,30.950397763112854,cruise
248,248,248.0,114.52533584620204,14.656870979567303,80.11278792171551,37.61704603988531,high_altitude
249,249,249.0,94.14216685587328,11.881233529388782,80.64289610500198,35.55750373255675,cruise
250,250,250.0,98.15875521605984,16.934598471685543,79.46168899254516,38.448130522873456,cruise
251,251,251.0,101.70777775470256,18.033585314278497,79.85763995914417,34.8658011974364,cruise
252,252,252.0,108.64348822202795,13.40617802140662,80.15739214976728,30.78450691796912,cruise
253,253,253.0,95.0657146078588,15.603941485038542,78.54910606967879,37.89838904301232,cruise
254,254,254.0,98.77361077028944,13.549216955984049,80.17655274362912,33.88888817101668,cruise
255,255,255.0,103.88668788030871,13.74303053972642,78.98835429347636,36.026010372263066,cruise
256,256,256.0,102.1738303723331,16.548989407730744,79.66549724622797,33.05762171456144,cruise
257,257,257.0,98.1192196438495,14.922923476313176,79.54276099422479,39.93290513070107,cruise
258,258,258.0,99.3308851774198,18.479296083862025,79.88163253507128,32.37030552745041,cruise
259,259,259.0,93.12552095815008,14.03553504259416,79.53472144970604,33.987710737681475,cruise
260,260,260.0,98.80913128012668,16.998672664948977,77.9905339333142,35.32234610809195,cruise
261,261,261.0,98.66806254995522,15.194826825915564,78.70670947552111,31.723453018739125,cruise
262,262,262.0,101.16084944813127,16.591556019488465,79.08812158369567,35.99155858576279,cruise
263,263,263.0,97.22336390590492,14.105684685340108,78.84144899587905,39.83573143240247,cruise
264,264,264.0,102.3576926127257,14.900882324896834,79.09766422373725,33.52861351791887,cruise
265,265,265.0,105.06357908909914,14.76900224140213,79.17346205661364,36.18542845709518,cruise
266,266,266.0,100.77714663834232,13.327885770308423,79.00292456691355,26.75169384188433,cruise
267,267,267.0,101.758782041996,16.324163069163504,78.5114811473414,34.88321239854548,cruise
268,268,268.0,100.26577673788934,16.30049801115673,77.6153700329783,34.06087314222138,cruise
269,269,269.0,100.00042196545706,16.187109389811134,78.23071783403105,32.54450719276885,cruise
270,270,270.0,96.39220983228576,18.073931307835288,78.58656245244786,38.2443514088856,cruise
271,271,271.0,101.58247130836654,17.898689602472608,77.75307467202306,34.02126895512851,cruise
272,272,272.0,99.51356700793256,14.25011062030173,78.53385558327902,34.46756753871924,cruise
273,273,273.0,110.46584154465296,15.746104636868356,78.5923347867718,33.868421375632785,high_altitude
274,274,274.0,107.8667745123762,13.752798621483574,78.12149154620599,29.24955238470477,cruise
275,275,275.0,101.9292327627825,15.04671063222911,76.44608804482179,31.60404067976912,cruise
276,276,276.0,96.18471395152616,13.80050110176227,77.258853716542,37.88328045836065,cruise
277,277,277.0,94.43794264008292,18.2401406182721,78.76091239709586,28.670148059360084,cruise
278,278,278.0,105.95571476544433,15.727396300685925,77.46446884122355,32.701053951152886,cruise
279,279,279.0,101.31374612573568,14.563941743791156,76.66558604609317,33.80083983113071,cruise
280,280,280.0,102.40071701695804,17.387237143712753,78.19520127173273,40.2308656018747,cruise
281,281,281.0,91.27707006512904,10.658769180409177,77.50417529326934,37.305811296489104,cruise
282,282,282.0,104.6371924077909,10.97179481026942,77.9698876618963,33.3284884188407,cruise
283,283,283.0,102.2721016910718,16.591677310439547,77.47581667494703,38.91354109134665,cruise
284,284,284.0,94.4478465779276,15.120936896234737,77.48653682536334,32.778452538496644,cruise
285,285,285.0,97.64237596275024,15.50089260052152,77.35868180103445,38.027299411202016,cruise
286,286,286.0,101.3185860217826,12.347207793362902,77.44584125305761,30.92336826223095,cruise
287,287,287.0,100.26233399178122,14.953532578299267,78.15573224129507,38.21977349536747,cruise
288,288,288.0,98.53914407098225,19.007018820802685,77.42244010491653,33.781599063587045,cruise
289,289,289.0,99.4825586596702,16.648399239591726,76.0666871979341,31.914487277176192,cruise
290,290,290.0,98.74011310896556,15.339413090285625,77.00010753441623,34.348569160771056,cruise
291,291,291.0,100.76281256051234,14.121892179790123,77.26743708074831,35.83203253916064,cruise
292,292,292.0,107.3574598649658,14.210854296261212,77.2179670198847,33.51575470842286,cruise
293,293,293.0,87.16670779534351,10.741604221599964,76.323234045007,36.66186051798597,cruise
294,294,294.0,98.81574867745158,15.51528084184232,77.03892867905053,33.2510183490078,cruise
295,295,295.0,100.88256210686224,16.69096621696371,76.84024757615198,36.86111718179407,cruise
296,296,296.0,101.4799699484355,11.848761345658769,77.58255501478116,36.3266661861098,cruise
297,297,297.0,98.14042709339355,13.677166215386368,75.84121534809196,34.817230835876195,cruise
298,298,298.0,91.2163910876071,12.685070735533156,75.88243584793594,33.67585306290215,cruise
299,299,299.0,101.63997741857057,13.069297610382472,75.90299653182609,35.4546223872958,cruise
300,300,300.0,108.63675107082092,15.1069632536438,75.7308649009566,36.6507612291011,cruise
301,301,301.0,92.33069297541932,10.831195690023051,75.4508855210141,41.18539745819483,cruise
302,302,302.0,104.31914006849094,16.228540876714128,74.43447806297895,37.81826126539454,cruise
303,303,303.0,98.35737388438552,16.507710139867363,75.51838599887418,37.92796984944752,cruise
304,304,304.0,99.69337827085576,14.497794823926174,75.84033468550561,44.26553658458085,cruise
305,305,305.0,94.73550744648026,10.038582980030917,75.32896465282263,36.547875430303534,cruise
306,306,306.0,98.32771913822062,13.00716274799522,76.46318608726006,36.45393053393511,cruise
307,307,307.0,106.5002229734948,17.46580386820539,75.42210332177335,37.112045222964966,cruise
308,308,308.0,102.91327620993852,9.444011438542857,75.98084986292741,31.97310206723524,cruise
309,309,309.0,108.66155802704972,14.304953175612962,75.38596546162024,33.66829509074373,cruise
310,310,310.0,105.88705944488846,12.63999844306548,75.58837883012181,33.481492199923,cruise
311,311,311.0,102.19543339464788,16.609140603169674,75.23471587206188,36.94284193165869,cruise
312,312,312.0,108.71967263083896,13.649772095713075,75.6994073309668,34.4774763133364,cruise
313,313,313.0,102.1949657936915,15.807908041471222,74.96290461000115,35.41467027642291,cruise
314,314,314.0,104.13994088398528,16.130920838338184,75.10291520889926,38.26236386044539,cruise
315,315,315.0,98.51714523232646,18.67245167946004,74.95794124159981,37.58945221611242,cruise
316,316,316.0,100.33272907929604,14.59411611264926,74.55055196563104,34.51483699087626,cruise
